Timestamp,Workers,CPU_Usage_%,Running_Pods,Pending_Pods,CPU_Req,CPU_Cap,Mem_Req,Mem_Cap,Predicted_CPU_Req,Action,Reason
2026-03-05 21:16:03,2,78.09,36,8,7.7,8.0,4.5,11.63,6.96,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 21:17:03,2,77.19,36,7,7.7,8.0,4.5,11.63,6.85,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 21:18:04,2,76.9,36,6,7.7,8.0,4.5,11.63,6.67,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 21:19:05,2,77.42,36,4,7.7,8.0,4.5,11.63,6.25,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 21:20:06,2,76.86,36,4,7.7,8.0,4.5,11.63,6.02,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 21:21:07,2,77.48,36,2,7.7,8.0,4.5,11.63,5.65,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 21:22:08,2,76.25,36,0,7.7,8.0,4.5,11.63,5.19,DO_NOTHING,System is stable
2026-03-05 21:23:09,2,73.81,34,0,7.3,8.0,4.25,11.63,4.94,DO_NOTHING,System is stable
2026-03-05 21:24:10,2,71.29,28,0,6.1,8.0,3.5,11.63,4.09,DO_NOTHING,System is stable
2026-03-05 21:25:11,2,64.86,28,0,6.1,8.0,3.5,11.63,4.03,DO_NOTHING,System is stable
2026-03-05 21:26:12,2,63.71,27,0,5.9,8.0,3.38,11.63,3.74,DO_NOTHING,System is stable
2026-03-05 21:27:13,2,59.02,24,0,5.3,8.0,3.0,11.63,3.14,DO_NOTHING,System is stable
2026-03-05 21:28:14,2,58.41,24,0,5.3,8.0,3.0,11.63,3.3,DO_NOTHING,System is stable
2026-03-05 21:29:15,2,55.02,22,0,4.9,8.0,2.75,11.63,3.05,DO_NOTHING,System is stable
2026-03-05 21:30:16,2,55.79,22,0,4.9,8.0,2.75,11.63,2.88,DO_NOTHING,"[Wait] AI Predicts 2.88, but Current Req is still high (4.90 >= 3.00)"
2026-03-05 21:31:16,2,51.36,18,0,4.1,8.0,2.25,11.63,2.08,DO_NOTHING,"[Wait] AI Predicts 2.08, but Current Req is still high (4.10 >= 3.00)"
2026-03-05 21:32:17,2,47.3,19,0,4.3,8.0,2.38,11.63,1.84,DO_NOTHING,"[Wait] AI Predicts 1.84, but Current Req is still high (4.30 >= 3.00)"
2026-03-05 21:33:18,2,50.0,17,0,3.9,8.0,2.12,11.63,1.45,DO_NOTHING,"[Wait] AI Predicts 1.45, but Current Req is still high (3.90 >= 3.00)"
2026-03-05 21:34:19,2,44.99,17,0,3.9,8.0,2.12,11.63,1.34,DO_NOTHING,"[Wait] AI Predicts 1.34, but Current Req is still high (3.90 >= 3.00)"
2026-03-05 21:35:20,2,40.84,14,0,3.3,8.0,1.75,11.63,1.2,DO_NOTHING,"[Wait] AI Predicts 1.20, but Current Req is still high (3.30 >= 3.00)"
2026-03-05 21:36:21,2,35.95,10,0,2.5,8.0,1.25,11.63,1.12,SCALE_IN,[Safe Scale-In] Predict (1.12) & Current (2.50) are safe for 1 nodes
2026-03-05 21:37:37,1,51.45,9,0,2.05,4.0,1.12,7.64,1.13,DO_NOTHING,System is stable
2026-03-05 21:38:37,1,51.55,10,0,2.25,4.0,1.25,7.64,1.17,DO_NOTHING,System is stable
2026-03-05 21:39:38,1,42.85,8,0,1.85,4.0,1.0,7.64,1.14,DO_NOTHING,System is stable
2026-03-05 21:40:38,1,46.55,9,0,2.05,4.0,1.12,7.64,1.16,DO_NOTHING,System is stable
2026-03-05 21:41:39,1,34.1,6,0,1.45,4.0,0.75,7.64,1.12,DO_NOTHING,System is stable
2026-03-05 21:42:40,1,32.5,6,0,1.45,4.0,0.75,7.64,1.13,DO_NOTHING,System is stable
2026-03-05 21:43:40,1,29.15,5,0,1.25,4.0,0.62,7.64,1.12,DO_NOTHING,System is stable
2026-03-05 21:44:41,1,23.8,4,0,1.05,4.0,0.5,7.64,1.12,DO_NOTHING,System is stable
2026-03-05 21:45:42,1,22.68,4,0,1.05,4.0,0.5,7.64,1.12,DO_NOTHING,System is stable
2026-03-05 21:46:42,1,22.85,4,0,1.05,4.0,0.5,7.64,1.12,DO_NOTHING,System is stable
2026-03-05 21:47:43,1,22.6,4,0,1.05,4.0,0.5,7.64,1.12,DO_NOTHING,System is stable
2026-03-05 21:48:44,1,28.5,5,0,1.25,4.0,0.62,7.64,1.12,DO_NOTHING,System is stable
2026-03-05 21:49:44,1,28.55,5,0,1.25,4.0,0.62,7.64,1.11,DO_NOTHING,System is stable
2026-03-05 21:50:45,1,23.7,4,0,1.05,4.0,0.5,7.64,1.08,DO_NOTHING,System is stable
2026-03-05 21:51:46,1,23.33,4,0,1.05,4.0,0.5,7.64,1.07,DO_NOTHING,System is stable
2026-03-05 21:52:46,1,28.23,5,0,1.25,4.0,0.62,7.64,1.1,DO_NOTHING,System is stable
2026-03-05 21:53:47,1,23.4,4,0,1.05,4.0,0.5,7.64,1.15,DO_NOTHING,System is stable
2026-03-05 21:54:47,1,23.45,4,0,1.05,4.0,0.5,7.64,1.46,DO_NOTHING,System is stable
2026-03-05 21:55:48,1,23.3,4,0,1.05,4.0,0.5,7.64,1.99,DO_NOTHING,System is stable
2026-03-05 21:56:49,1,28.35,5,0,1.25,4.0,0.62,7.64,2.58,DO_NOTHING,System is stable
2026-03-05 21:57:49,1,23.57,4,0,1.05,4.0,0.5,7.64,2.9,DO_NOTHING,System is stable
2026-03-05 21:58:50,1,23.45,4,0,1.05,4.0,0.5,7.64,3.1,DO_NOTHING,System is stable
2026-03-05 21:59:51,1,26.38,4,0,1.05,4.0,0.5,7.64,3.3,SCALE_OUT,[AI] Need 3.30 Cores (> 3.20 limit)
2026-03-05 22:01:00,2,14.21,4,3,1.9,8.0,0.88,11.64,4.44,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:02:01,2,22.76,7,0,1.9,8.0,0.88,11.64,6.03,DO_NOTHING,System is stable
2026-03-05 22:03:02,2,21.88,7,0,1.9,8.0,0.88,11.64,7.09,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:04:03,2,26.16,9,0,2.3,8.0,1.12,11.64,7.53,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:05:04,2,26.08,9,0,2.3,8.0,1.12,11.64,7.11,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:06:05,2,28.66,13,1,3.1,8.0,1.62,11.64,7.25,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:07:06,2,37.01,14,0,3.3,8.0,1.75,11.64,7.07,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:08:07,2,38.54,14,0,3.3,8.0,1.75,11.64,6.81,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:09:08,2,44.45,16,0,3.7,8.0,2.0,11.64,6.76,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:10:08,2,50.05,19,0,4.3,8.0,2.38,11.64,6.82,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:11:09,2,52.08,20,0,4.5,8.0,2.5,11.64,6.81,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:12:10,2,51.36,20,0,4.5,8.0,2.5,11.64,6.63,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:13:11,2,52.12,20,0,4.5,8.0,2.5,11.64,6.35,DO_NOTHING,System is stable
2026-03-05 22:14:12,2,51.79,21,0,4.7,8.0,2.62,11.64,6.23,DO_NOTHING,System is stable
2026-03-05 22:15:13,2,58.26,23,0,5.1,8.0,2.88,11.64,6.43,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:16:14,2,55.85,22,0,4.9,8.0,2.75,11.64,6.59,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:17:15,2,60.02,25,0,5.5,8.0,3.12,11.64,6.98,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:18:16,2,63.36,27,0,5.9,8.0,3.38,11.64,7.4,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:19:17,2,66.65,29,0,6.3,8.0,3.62,11.64,7.59,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:20:18,2,63.73,30,0,6.5,8.0,3.75,11.64,7.65,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:21:19,2,71.74,34,1,7.5,8.0,4.38,11.64,7.67,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:22:20,2,74.2,36,1,7.7,8.0,4.5,11.64,7.7,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:23:21,2,76.54,36,1,7.7,8.0,4.5,11.64,7.69,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:24:22,2,76.85,36,6,7.7,8.0,4.5,11.64,7.69,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:25:23,2,77.68,36,5,7.7,8.0,4.5,11.64,7.65,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:26:23,2,78.16,36,7,7.7,8.0,4.5,11.64,7.67,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:27:24,2,75.2,36,4,7.7,8.0,4.5,11.64,7.59,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:28:25,2,75.44,36,4,7.7,8.0,4.5,11.64,7.61,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:29:26,2,76.39,36,5,7.7,8.0,4.5,11.64,7.61,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:30:27,2,75.64,36,4,7.7,8.0,4.5,11.64,7.61,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:31:28,2,74.83,36,4,7.7,8.0,4.5,11.64,6.82,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:32:29,2,76.26,36,1,7.7,8.0,4.5,11.64,5.97,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:33:30,2,75.31,36,2,7.7,8.0,4.5,11.64,5.81,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:34:31,2,74.44,36,1,7.7,8.0,4.5,11.64,5.35,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:35:32,2,75.8,36,2,7.7,8.0,4.5,11.64,5.41,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:36:33,2,77.0,36,2,7.7,8.0,4.5,11.64,5.51,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 22:37:34,2,76.19,36,0,7.7,8.0,4.5,11.64,4.9,DO_NOTHING,System is stable
2026-03-05 22:38:35,2,77.99,34,0,7.3,8.0,4.25,11.64,4.5,DO_NOTHING,System is stable
2026-03-05 22:39:36,2,72.99,31,0,6.7,8.0,3.88,11.64,3.9,DO_NOTHING,System is stable
2026-03-05 22:40:37,2,68.24,30,0,6.5,8.0,3.75,11.64,3.65,DO_NOTHING,System is stable
2026-03-05 22:41:37,2,67.69,30,0,6.5,8.0,3.75,11.64,3.51,DO_NOTHING,System is stable
2026-03-05 22:42:38,2,70.17,31,0,6.7,8.0,3.88,11.64,3.59,DO_NOTHING,System is stable
2026-03-05 22:43:39,2,71.92,32,0,6.9,8.0,4.0,11.64,3.85,DO_NOTHING,System is stable
2026-03-05 22:44:40,2,71.51,30,0,6.5,8.0,3.75,11.64,3.78,DO_NOTHING,System is stable
2026-03-05 22:45:41,2,67.86,28,0,6.1,8.0,3.5,11.64,3.67,DO_NOTHING,System is stable
2026-03-05 22:46:42,2,64.33,28,0,6.1,8.0,3.5,11.64,3.7,DO_NOTHING,System is stable
2026-03-05 22:47:43,2,67.01,29,0,6.3,8.0,3.62,11.64,3.82,DO_NOTHING,System is stable
2026-03-05 22:48:44,2,61.98,25,0,5.5,8.0,3.12,11.64,3.17,DO_NOTHING,System is stable
2026-03-05 22:49:45,2,55.35,22,0,4.9,8.0,2.75,11.64,2.61,DO_NOTHING,"[Wait] AI Predicts 2.61, but Current Req is still high (4.90 >= 3.00)"
2026-03-05 22:50:46,2,54.0,21,0,4.7,8.0,2.62,11.64,2.23,DO_NOTHING,"[Wait] AI Predicts 2.23, but Current Req is still high (4.70 >= 3.00)"
2026-03-05 22:51:47,2,49.35,19,0,4.3,8.0,2.38,11.64,1.75,DO_NOTHING,"[Wait] AI Predicts 1.75, but Current Req is still high (4.30 >= 3.00)"
2026-03-05 22:52:48,2,51.35,20,0,4.5,8.0,2.5,11.64,1.65,DO_NOTHING,"[Wait] AI Predicts 1.65, but Current Req is still high (4.50 >= 3.00)"
2026-03-05 22:53:49,2,52.64,18,0,4.1,8.0,2.25,11.64,1.42,DO_NOTHING,"[Wait] AI Predicts 1.42, but Current Req is still high (4.10 >= 3.00)"
2026-03-05 22:54:50,2,47.19,15,0,3.5,8.0,1.88,11.64,1.23,DO_NOTHING,"[Wait] AI Predicts 1.23, but Current Req is still high (3.50 >= 3.00)"
2026-03-05 22:55:50,2,40.11,13,0,3.3,8.0,1.75,11.64,1.22,DO_NOTHING,"[Wait] AI Predicts 1.22, but Current Req is still high (3.30 >= 3.00)"
2026-03-05 22:56:51,2,35.22,10,0,2.5,8.0,1.25,11.64,1.13,SCALE_IN,[Safe Scale-In] Predict (1.13) & Current (2.50) are safe for 1 nodes
2026-03-05 22:57:58,1,54.6,10,0,2.25,4.0,1.25,7.64,1.14,DO_NOTHING,System is stable
2026-03-05 22:58:59,1,40.2,7,0,1.65,4.0,0.88,7.64,1.13,DO_NOTHING,System is stable
2026-03-05 23:00:00,1,43.65,6,0,1.45,4.0,0.75,7.64,1.13,DO_NOTHING,System is stable
2026-03-05 23:01:00,1,30.0,4,0,1.05,4.0,0.5,7.64,1.12,DO_NOTHING,System is stable
2026-03-05 23:02:01,1,25.27,4,0,1.05,4.0,0.5,7.64,1.12,DO_NOTHING,System is stable
2026-03-05 23:03:02,1,24.4,4,0,1.05,4.0,0.5,7.64,1.12,DO_NOTHING,System is stable
2026-03-05 23:04:02,1,29.88,5,0,1.25,4.0,0.62,7.64,1.12,DO_NOTHING,System is stable
2026-03-05 23:05:03,1,27.15,4,0,1.05,4.0,0.5,7.64,1.1,DO_NOTHING,System is stable
2026-03-05 23:06:04,1,25.15,4,0,1.05,4.0,0.5,7.64,1.09,DO_NOTHING,System is stable
2026-03-05 23:07:04,1,24.18,4,0,1.05,4.0,0.5,7.64,1.07,DO_NOTHING,System is stable
2026-03-05 23:08:05,1,28.07,5,0,1.25,4.0,0.62,7.64,1.09,DO_NOTHING,System is stable
2026-03-05 23:09:06,1,23.2,4,0,1.05,4.0,0.5,7.64,1.11,DO_NOTHING,System is stable
2026-03-05 23:10:06,1,23.77,4,0,1.05,4.0,0.5,7.64,1.2,DO_NOTHING,System is stable
2026-03-05 23:11:07,1,22.62,4,0,1.05,4.0,0.5,7.64,1.44,DO_NOTHING,System is stable
2026-03-05 23:12:07,1,23.25,4,0,1.05,4.0,0.5,7.64,1.86,DO_NOTHING,System is stable
2026-03-05 23:13:08,1,27.55,5,0,1.25,4.0,0.62,7.64,2.39,DO_NOTHING,System is stable
2026-03-05 23:14:09,1,24.55,4,0,1.05,4.0,0.5,7.64,2.65,DO_NOTHING,System is stable
2026-03-05 23:15:09,1,23.05,4,0,1.05,4.0,0.5,7.64,2.81,DO_NOTHING,System is stable
2026-03-05 23:16:10,1,23.0,4,0,1.05,4.0,0.5,7.64,2.97,DO_NOTHING,System is stable
2026-03-05 23:17:11,1,23.1,5,0,1.25,4.0,0.62,7.64,3.13,DO_NOTHING,System is stable
2026-03-05 23:18:11,1,29.1,6,0,1.45,4.0,0.75,7.64,3.24,SCALE_OUT,[AI] Need 3.24 Cores (> 3.20 limit)
2026-03-05 23:19:21,2,25.2,8,0,2.1,8.0,1.0,11.99,3.88,DO_NOTHING,System is stable
2026-03-05 23:20:22,2,29.89,12,0,2.9,8.0,1.5,11.99,4.79,DO_NOTHING,System is stable
2026-03-05 23:21:23,2,35.49,13,0,3.1,8.0,1.62,11.99,5.48,DO_NOTHING,System is stable
2026-03-05 23:22:24,2,36.49,15,0,3.5,8.0,1.88,11.99,6.12,DO_NOTHING,System is stable
2026-03-05 23:23:25,2,42.99,18,0,4.1,8.0,2.25,11.99,6.64,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 23:24:26,2,52.68,20,0,4.5,8.0,2.5,11.99,6.9,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 23:25:27,2,53.61,23,0,5.1,8.0,2.88,11.99,7.15,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 23:26:28,2,56.3,22,0,4.9,8.0,2.75,11.99,7.16,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 23:27:28,2,56.93,25,0,5.5,8.0,3.12,11.99,7.36,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 23:28:29,2,62.98,26,0,5.7,8.0,3.25,11.99,7.37,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 23:29:30,2,62.62,29,0,6.3,8.0,3.62,11.99,7.45,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 23:30:31,2,70.54,31,0,6.7,8.0,3.88,11.99,7.53,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 23:31:32,2,70.19,33,0,7.1,8.0,4.12,11.99,7.65,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 23:32:33,2,74.28,33,0,7.1,8.0,4.12,11.99,7.7,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 23:33:34,2,76.81,36,1,7.7,8.0,4.5,11.99,7.71,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 23:34:35,2,78.04,36,0,7.7,8.0,4.5,11.99,7.71,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 23:35:36,2,76.09,36,3,7.7,8.0,4.5,11.99,7.69,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 23:36:37,2,76.48,36,2,7.7,8.0,4.5,11.99,7.72,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 23:37:38,2,76.6,36,1,7.7,8.0,4.5,11.99,7.7,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 23:38:39,2,76.44,36,2,7.7,8.0,4.5,11.99,7.67,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 23:39:40,2,78.06,36,1,7.7,8.0,4.5,11.99,7.54,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 23:40:40,2,77.62,36,1,7.7,8.0,4.5,11.99,7.37,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 23:41:41,2,77.33,35,0,7.5,8.0,4.38,11.99,7.01,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 23:42:42,2,76.09,33,0,7.1,8.0,4.12,11.99,6.55,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-05 23:43:43,2,74.89,35,0,7.5,8.0,4.38,11.99,6.34,DO_NOTHING,System is stable
2026-03-05 23:44:44,2,73.65,33,0,7.1,8.0,4.12,11.99,5.8,DO_NOTHING,System is stable
2026-03-05 23:45:45,2,70.71,33,0,7.1,8.0,4.12,11.99,5.41,DO_NOTHING,System is stable
2026-03-05 23:46:46,2,73.39,32,0,6.9,8.0,4.0,11.99,5.09,DO_NOTHING,System is stable
2026-03-05 23:47:47,2,71.64,32,0,6.9,8.0,4.0,11.99,4.75,DO_NOTHING,System is stable
2026-03-05 23:48:48,2,70.05,32,0,6.9,8.0,4.0,11.99,4.49,DO_NOTHING,System is stable
2026-03-05 23:49:49,2,67.07,30,0,6.5,8.0,3.75,11.99,4.13,DO_NOTHING,System is stable
2026-03-05 23:50:50,2,68.58,29,0,6.3,8.0,3.62,11.99,3.96,DO_NOTHING,System is stable
2026-03-05 23:51:51,2,63.0,26,0,5.7,8.0,3.25,11.99,3.61,DO_NOTHING,System is stable
2026-03-05 23:52:52,2,59.71,22,0,4.9,8.0,2.75,11.99,3.36,DO_NOTHING,System is stable
2026-03-05 23:53:53,2,53.48,21,0,4.7,8.0,2.62,11.99,3.35,DO_NOTHING,System is stable
2026-03-05 23:54:53,2,56.53,22,0,4.9,8.0,2.75,11.99,3.14,DO_NOTHING,System is stable
2026-03-05 23:55:54,2,53.86,19,0,4.3,8.0,2.38,11.99,2.11,DO_NOTHING,"[Wait] AI Predicts 2.11, but Current Req is still high (4.30 >= 3.00)"
2026-03-05 23:56:55,2,49.18,19,0,4.3,8.0,2.38,11.99,1.82,DO_NOTHING,"[Wait] AI Predicts 1.82, but Current Req is still high (4.30 >= 3.00)"
2026-03-05 23:57:56,2,47.36,18,0,4.1,8.0,2.25,11.99,1.6,DO_NOTHING,"[Wait] AI Predicts 1.60, but Current Req is still high (4.10 >= 3.00)"
2026-03-05 23:58:57,2,39.36,14,0,3.3,8.0,1.75,11.99,1.23,DO_NOTHING,"[Wait] AI Predicts 1.23, but Current Req is still high (3.30 >= 3.00)"
2026-03-05 23:59:58,2,36.54,13,0,3.1,8.0,1.62,11.99,1.2,DO_NOTHING,"[Wait] AI Predicts 1.20, but Current Req is still high (3.10 >= 3.00)"
2026-03-06 00:00:59,2,28.26,8,0,2.1,8.0,1.0,11.99,1.1,SCALE_IN,[Safe Scale-In] Predict (1.10) & Current (2.10) are safe for 1 nodes
2026-03-06 00:02:05,1,32.8,5,0,1.25,4.0,0.62,7.64,1.09,DO_NOTHING,System is stable
2026-03-06 00:03:06,1,31.45,4,0,1.05,4.0,0.5,7.64,1.1,DO_NOTHING,System is stable
2026-03-06 00:04:06,1,22.95,4,0,1.05,4.0,0.5,7.64,1.12,DO_NOTHING,System is stable
2026-03-06 00:05:07,1,24.05,5,0,1.25,4.0,0.62,7.64,1.14,DO_NOTHING,System is stable
2026-03-06 00:06:07,1,27.75,4,0,1.05,4.0,0.5,7.64,1.13,DO_NOTHING,System is stable
2026-03-06 00:07:08,1,22.4,4,0,1.05,4.0,0.5,7.64,1.11,DO_NOTHING,System is stable
2026-03-06 00:08:09,1,22.62,4,0,1.05,4.0,0.5,7.64,1.09,DO_NOTHING,System is stable
2026-03-06 00:09:09,1,23.47,4,0,1.05,4.0,0.5,7.64,1.07,DO_NOTHING,System is stable
2026-03-06 00:10:10,1,23.25,4,0,1.05,4.0,0.5,7.64,1.08,DO_NOTHING,System is stable
2026-03-06 00:11:11,1,23.33,4,0,1.05,4.0,0.5,7.64,1.16,DO_NOTHING,System is stable
2026-03-06 00:12:11,1,24.18,4,0,1.05,4.0,0.5,7.64,1.28,DO_NOTHING,System is stable
2026-03-06 00:13:12,1,24.3,4,0,1.05,4.0,0.5,7.64,1.5,DO_NOTHING,System is stable
2026-03-06 00:14:13,1,24.25,4,0,1.05,4.0,0.5,7.64,1.82,DO_NOTHING,System is stable
2026-03-06 00:15:13,1,24.95,4,0,1.05,4.0,0.5,7.64,2.21,DO_NOTHING,System is stable
2026-03-06 00:16:14,1,24.0,4,0,1.05,4.0,0.5,7.64,2.63,DO_NOTHING,System is stable
2026-03-06 00:17:15,1,25.8,5,0,1.25,4.0,0.62,7.64,3.06,DO_NOTHING,System is stable
2026-03-06 00:18:15,1,28.98,5,0,1.25,4.0,0.62,7.64,3.35,SCALE_OUT,[AI] Need 3.35 Cores (> 3.20 limit)
2026-03-06 00:19:24,2,22.78,8,0,2.1,8.0,1.0,11.67,3.99,DO_NOTHING,System is stable
2026-03-06 00:20:24,2,30.55,11,0,2.7,8.0,1.38,11.67,5.07,DO_NOTHING,System is stable
2026-03-06 00:21:25,2,31.77,12,0,2.9,8.0,1.5,11.67,6.17,DO_NOTHING,System is stable
2026-03-06 00:22:26,2,35.33,13,0,3.1,8.0,1.62,11.67,6.85,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:23:27,2,40.02,15,0,3.5,8.0,1.88,11.67,7.21,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:24:28,2,37.28,14,0,3.3,8.0,1.75,11.67,7.17,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:25:29,2,41.74,16,0,3.7,8.0,2.0,11.67,7.19,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:26:30,2,46.7,18,0,4.1,8.0,2.25,11.67,7.2,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:27:31,2,47.14,18,0,4.1,8.0,2.25,11.67,7.09,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:28:32,2,47.34,21,0,4.7,8.0,2.62,11.67,7.19,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:29:33,2,54.0,22,0,4.9,8.0,2.75,11.67,7.22,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:30:34,2,54.68,23,0,5.1,8.0,2.88,11.67,7.24,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:31:35,2,59.17,26,1,5.9,8.0,3.38,11.67,7.46,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:32:36,2,61.46,26,0,5.7,8.0,3.25,11.67,7.42,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:33:37,2,67.86,30,0,6.5,8.0,3.75,11.67,7.62,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:34:38,2,69.83,31,0,6.7,8.0,3.88,11.67,7.66,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:35:39,2,71.7,34,0,7.3,8.0,4.25,11.67,7.72,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:36:39,2,74.56,36,0,7.7,8.0,4.5,11.67,7.72,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:37:40,2,76.92,36,1,7.7,8.0,4.5,11.67,7.71,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:38:41,2,76.75,36,2,7.7,8.0,4.5,11.67,7.71,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:39:42,2,77.46,36,2,7.7,8.0,4.5,11.67,7.71,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:40:43,2,76.74,36,4,7.7,8.0,4.5,11.67,7.69,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:41:44,2,76.81,36,3,7.7,8.0,4.5,11.67,7.64,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:42:45,2,76.75,36,5,7.7,8.0,4.5,11.67,7.62,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:43:46,2,77.49,36,5,7.7,8.0,4.5,11.67,7.6,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:44:47,2,75.12,36,7,7.7,8.0,4.5,11.67,7.67,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:45:48,2,73.5,36,7,7.7,8.0,4.5,11.67,7.69,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:46:49,2,74.59,36,9,7.7,8.0,4.5,11.67,7.63,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:47:50,2,76.36,36,9,7.7,8.0,4.5,11.67,7.58,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:48:51,2,75.12,36,9,7.7,8.0,4.5,11.67,7.47,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:49:52,2,75.4,36,8,7.7,8.0,4.5,11.67,7.43,DO_NOTHING,Blocked: Max Workers (2) Reached
2026-03-06 00:50:52,2,75.66,36,9,7.7,8.0,4.5,11.67,7.45,DO_NOTHING,Blocked: Max Workers (2) Reached
